source_id,title,source,type,category,url,platform,status
TASK-10080,Human Health Research Project 80,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10080,Various,Active
TASK-10081,Plant Growth Research Project 81,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10081,Various,Active
TASK-10082,Physical Sciences Research Project 82,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10082,Various,Active
TASK-10083,Technology Development Research Project 83,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10083,Various,Active
TASK-10084,Fundamental Physics Research Project 84,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10084,Various,Active
TASK-10085,Materials Science Research Project 85,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10085,Various,Active
TASK-10086,Combustion Research Project 86,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10086,Various,Active
TASK-10087,Fluid Dynamics Research Project 87,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10087,Various,Active
TASK-10088,Human Health Research Project 88,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10088,Various,Active
TASK-10089,Plant Growth Research Project 89,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10089,Various,Active
TASK-10090,Physical Sciences Research Project 90,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10090,Various,Active
TASK-10091,Technology Development Research Project 91,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10091,Various,Active
TASK-10092,Fundamental Physics Research Project 92,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10092,Various,Active
TASK-10093,Materials Science Research Project 93,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10093,Various,Active
TASK-10094,Combustion Research Project 94,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10094,Various,Active
TASK-10095,Fluid Dynamics Research Project 95,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10095,Various,Active
TASK-10096,Human Health Research Project 96,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10096,Various,Active
TASK-10097,Plant Growth Research Project 97,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10097,Various,Active
TASK-10098,Physical Sciences Research Project 98,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10098,Various,Active
TASK-10099,Technology Development Research Project 99,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10099,Various,Active
TASK-10100,Fundamental Physics Research Project 100,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10100,Various,Active
TASK-10101,Materials Science Research Project 101,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10101,Various,Active
TASK-10102,Combustion Research Project 102,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10102,Various,Active
TASK-10103,Fluid Dynamics Research Project 103,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10103,Various,Active
TASK-10104,Human Health Research Project 104,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10104,Various,Active
TASK-10105,Plant Growth Research Project 105,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10105,Various,Active
TASK-10106,Physical Sciences Research Project 106,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10106,Various,Active
TASK-10107,Technology Development Research Project 107,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10107,Various,Active
TASK-10108,Fundamental Physics Research Project 108,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10108,Various,Active
TASK-10109,Materials Science Research Project 109,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10109,Various,Active
TASK-10110,Combustion Research Project 110,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10110,Various,Active
TASK-10111,Fluid Dynamics Research Project 111,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10111,Various,Active
TASK-10112,Human Health Research Project 112,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10112,Various,Active
TASK-10113,Plant Growth Research Project 113,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10113,Various,Active
TASK-10114,Physical Sciences Research Project 114,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10114,Various,Active
TASK-10115,Technology Development Research Project 115,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10115,Various,Active
TASK-10116,Fundamental Physics Research Project 116,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10116,Various,Active
TASK-10117,Materials Science Research Project 117,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10117,Various,Active
TASK-10118,Combustion Research Project 118,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10118,Various,Active
TASK-10119,Fluid Dynamics Research Project 119,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10119,Various,Active
TASK-10120,Human Health Research Project 120,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10120,Various,Active
TASK-10121,Plant Growth Research Project 121,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10121,Various,Active
TASK-10122,Physical Sciences Research Project 122,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10122,Various,Active
TASK-10123,Technology Development Research Project 123,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10123,Various,Active
TASK-10124,Fundamental Physics Research Project 124,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10124,Various,Active
TASK-10125,Materials Science Research Project 125,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10125,Various,Active
TASK-10126,Combustion Research Project 126,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10126,Various,Active
TASK-10127,Fluid Dynamics Research Project 127,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10127,Various,Active
TASK-10128,Human Health Research Project 128,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10128,Various,Active
TASK-10129,Plant Growth Research Project 129,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10129,Various,Active
TASK-10130,Physical Sciences Research Project 130,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10130,Various,Active
TASK-10131,Technology Development Research Project 131,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10131,Various,Active
TASK-10132,Fundamental Physics Research Project 132,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10132,Various,Active
TASK-10133,Materials Science Research Project 133,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10133,Various,Active
TASK-10134,Combustion Research Project 134,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10134,Various,Active
TASK-10135,Fluid Dynamics Research Project 135,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10135,Various,Active
TASK-10136,Human Health Research Project 136,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10136,Various,Active
TASK-10137,Plant Growth Research Project 137,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10137,Various,Active
TASK-10138,Physical Sciences Research Project 138,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10138,Various,Active
TASK-10139,Technology Development Research Project 139,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10139,Various,Active
TASK-10140,Fundamental Physics Research Project 140,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10140,Various,Active
TASK-10141,Materials Science Research Project 141,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10141,Various,Active
TASK-10142,Combustion Research Project 142,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10142,Various,Active
TASK-10143,Fluid Dynamics Research Project 143,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10143,Various,Active
TASK-10144,Human Health Research Project 144,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10144,Various,Active
TASK-10145,Plant Growth Research Project 145,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10145,Various,Active
TASK-10146,Physical Sciences Research Project 146,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10146,Various,Active
TASK-10147,Technology Development Research Project 147,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10147,Various,Active
TASK-10148,Fundamental Physics Research Project 148,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10148,Various,Active
TASK-10149,Materials Science Research Project 149,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10149,Various,Active
TASK-10150,Combustion Research Project 150,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10150,Various,Active
TASK-10151,Fluid Dynamics Research Project 151,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10151,Various,Active
TASK-10152,Human Health Research Project 152,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10152,Various,Active
TASK-10153,Plant Growth Research Project 153,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10153,Various,Active
TASK-10154,Physical Sciences Research Project 154,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10154,Various,Active
TASK-10155,Technology Development Research Project 155,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10155,Various,Active
